eid,company_name,search_name,company_id,recall_type,recall_detail,id,patent_event_type,publish_date,company_main_products,patent_product_words,standard_web_url,patent_name,app_num_standard,keyword,tech_word,product_word,stand_effect_word,patent_brief,annex,rank
0ddea96d-b42c-4125-898f-51f21b626fe4,南京泉峰科技有限公司,电动工具;电池包;动力工具;割草机;打草机,714073327066644480,企业技术,"{""company_tech_words"": ""电动工具;电池包;动力工具;割草机;打草机"",""matched_words"":""电动工具"",""matched_words_size"":""1""}",WZIP_557d51ca130cc2ef1a737d22f7a1695d,授权,2024-07-09 12:00:00,电动工具;开发;代步车零配件;农业机械工具;汽车配件,电动工具;电池包;动力工具;割草机;打草机,\N,二次电池、电池组、电子设备、电动工具、电动式航空器以及电动车辆,CN202080055585.0,\N,电池,二次电池;电池组;电动航空器;电动车辆;电动工具,\N,一种二次电池，正极活性物质未覆盖部(21C)在电极卷绕体的一方的端部与正极集电板(24)接合，负极活性物质未覆盖部(22C)在电极卷绕体的另一方的端部与负极集电板(25)接合，正极活性物质未覆盖部(21C)和负极活性物质未覆盖部(22C)中的任意一方或双方具有通过朝向卷绕结构的中心轴弯曲并相互重叠而形成的平坦面，正极活性物质未覆盖部的宽度(A)大于负极活性物质未覆盖部的宽度(B)，正极活性物质未覆盖部的端部及负极活性物质未覆盖部的端部分别比隔膜更向外侧突出，正极活性物质未覆盖部从隔膜的宽度方向的一端突出的部分的长度(C)比负极活性物质未覆盖部从隔膜的宽度方向的另一端突出的部分的长度(D)大。,https://wzdata-api.qizhidao.com/bigtools/big/rk/d3ff47b19f65c2d4892a968f8b11c11c/FMIGCN114207906BCN2024114207906B.PDF,30
0ddea96d-b42c-4125-898f-51f21b626fe4,南京泉峰科技有限公司,电动工具;电池包;动力工具;割草机;打草机,714073327066644480,企业技术,"{""company_tech_words"": ""电动工具;电池包;动力工具;割草机;打草机"",""matched_words"":""动力工具"",""matched_words_size"":""1""}",WZIP_16e4516aa959818b4cf8a1ac3d24bf48,授权,2024-07-09 12:00:00,电动工具;开发;代步车零配件;农业机械工具;汽车配件,电动工具;电池包;动力工具;割草机;打草机,\N,无线除尘器与动力工具之间的通信,CN202290000299.9,\N,数字信息的传输;无线通信网络;清洗方法或设备,吸尘器;无线除尘器与动力工具之间的通信;动力工具,\N,披露了包括无线除尘器和动力工具的无线通信系统。除尘器包括工具连接按钮、无线通信单元、电子处理器、除尘器指示器。动力工具包括工具连接按钮、无线通信单元、电子处理器、工具指示器。除尘器电子处理器被配置为：该电子处理器可操作地耦接到该无线通信单元，该电子处理器基于该无线通信单元的通信内容建立该除尘器与该动力工具的无线连接。工具电子处理器被配置为：该电子处理器可操作地耦接到该无线通信单元，该电子处理器基于该无线通信单元的通信内容建立该动力工具与该除尘器的无线连接。,https://wzdata-api.qizhidao.com/bigtools/big/rk/dd878266a5671dc36f53038a97db6063/FMUMCN221306115UCN2024221306115U.PDF,31
0ddea96d-b42c-4125-898f-51f21b626fe4,南京泉峰科技有限公司,电动工具;电池包;动力工具;割草机;打草机,714073327066644480,企业技术,"{""company_tech_words"": ""电动工具;电池包;动力工具;割草机;打草机"",""matched_words"":""割草机"",""matched_words_size"":""1""}",WZIP_5ed10eb2e839278f195d19b177527b53,授权,2024-07-09 12:00:00,电动工具;开发;代步车零配件;农业机械工具;汽车配件,电动工具;电池包;动力工具;割草机;打草机,\N,割草机,CN201810348876.3,\N,农业收割机械,割草机,速度提高;效率提高,本发明公开了一种割草机。该割草机包括壳体、马达和至少两个刀片，壳体具有相对的顶部和底部，壳体的底部形成有至少两个内凹的切割腔体，刀片和切割腔体的个数相同，每个切割腔体内容置有一个刀片，切割腔体沿平行于水平面的截面形状为椭圆形，单个切割腔体沿所述割草机行走方向的长度为180mm～400mm，切割腔体沿垂直于水平面的高度为60mm～120mm；马达位于壳体上，马达对刀片的转轴施加扭矩并驱动刀片旋转，刀片旋转时的线速度为60m/s～270m/s。本发明通过同时选定割草机的切割腔体的尺寸和刀片旋转时的线速度，不仅能够使割草具有较佳的不粘壳效果，而且能够保证割草机具有较佳的切割效率。,https://wzdata-api.qizhidao.com/bigtools/big/rk/7e134c4a307369ed35ad0355978628de/FMIGCN109832004BCN2024109832004B.PDF,32
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_26515d986311b4042c10703b095ccc4b,公开,2024-06-18 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种三极管改进型引线框架,CN202322292999.9,\N,半导体器件,引线框架,\N,本实用新型涉及三极管安装技术领域，具体公开了一种三极管改进型引线框架，一种三极管改进型引线框架，包括固定盒，所述固定盒用于固定第一固定块和固定板进行使用，调节组件，所述调节组件安装与固定盒内部的中部，用于控制两个第二固定块之间的间距使用，所述第一固定块固定连接在固定盒正面的下部，所述固定板固定连接在调节组件正面的底端。反方向转动调节旋钮，可以使两个第二固定块朝向相互靠近的位置进行移动，解决了目前对三极管进行焊接的时候，由于三极管的大小不同，其针脚之间的间距也不相同，且在对三极管的针脚进行焊接的时候，焊接时对其针脚无导向装置，其针脚容易发生偏移，不便于三极管进行焊接的问题。,https://wzdata-api.qizhidao.com/bigtools/big/rk/4937d989f1414ea24b3e293e88854a5c/FMUMCN221176215UCN2024221176215U.PDF,1
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_1d5e6a3950371b7157c496ccfedfe3c0,公开,2024-06-18 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,基于晶粒互联的半导体封装,CN202323069602.6,\N,半导体器件,半导体封装,\N,本实用新型实施例公开的基于晶粒互联的半导体封装，涉及半导体封装技术领域，包括：封装基板，具有第一表面；多个输入/输出半导体晶粒，设置在所述封装基板的第一表面之上，并沿着封装基板的周边布置，其中，每个输入/输出半导体晶粒具有与相邻的半导体晶粒垂直直连的第一互联部分；核半导体晶粒，设置在所述封装基板的第一表面之上，并位于所述多个输入/输出半导体晶粒围设的区域中，其中，每个核半导体晶粒具有与相邻的半导体晶粒垂直直连的第二互联部分；所述第一互联部分与所述第二互联部分互联。本实用新型便于便于进一步降低单个晶粒的尺寸，从而提高制造良率，适用于半导体封装设计及工艺场景中。,https://wzdata-api.qizhidao.com/bigtools/big/rk/b26ee7ae8ae55bfddb2e3a807d9ae809/FMUMCN221176222UCN2024221176222U.PDF,2
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_4e2e89296376a1c217ed2210cc70f2fe,公开,2024-06-21 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,电磁屏蔽结构,CN202311730745.9,\N,半导体器件,电磁EM屏蔽插入件;半导体封装;电磁屏蔽结构,\N,一种用于半导体封装的电磁EM屏蔽结构嵌入在所述半导体封装的核心层的通孔中。所述EM屏蔽结构可包含通过铜电镀操作形成的多个通路。另外，金属路径环绕所述EM屏蔽结构且与介电材料一起防止不想要的EM辐射(通过了所述通路)从整个所述半导体封装中发出。所述EM屏蔽结构也可采用在所述核心层的通孔处粘合到所述核心层的插入件的形式。,https://wzdata-api.qizhidao.com/bigtools/big/rk/91c79d2dd293ecd1a468750f361907ea/FMIPCN118231385ACN2024118231385A.PDF,3
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_5b323318145229f693d734ba619eb732,公开,2024-06-21 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装及半导体封装的制造方法,CN202311681685.6,\N,半导体器件,半导体封装制造方法;半导体封装,\N,半导体封装包括基板、附接至基板的导电部分的高压半导体管芯，以及栅极驱动器半导体管芯，其通过电绝缘管芯附接材料附接至基板的导电部分或附接至高压半导体管芯的背离基板的一侧。栅极驱动器半导体管芯包括半导体本体和覆盖半导体本体的背面的聚合物材料。聚合物材料插入半导体本体与管芯附接材料之间，使得半导体本体通过包括聚合物材料和管芯附接材料的绝缘体叠层与基板或高压半导体管芯的背离基板的一侧电绝缘。还描述了制造半导体封装的方法。,https://wzdata-api.qizhidao.com/bigtools/big/rk/d0dca065ad258ea9b05899fe5dddc469/FMIPCN118231391ACN2024118231391A.PDF,4
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_4da70ad9fbc35c16fb755cd4dca000a8,公开,2024-06-25 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装,CN202280076089.2,\N,半导体器件;印刷电路,半导体封装,\N,根据实施例的电路板包括：第一绝缘层；第一焊盘，该第一焊盘设置在第一绝缘层上；以及第一保护层，该第一保护层设置在第一绝缘层上，并且具有与第一焊盘垂直重叠的第一通孔，其中，第一通孔的内壁包括：接触表面，该接触表面与第一焊盘的侧表面接触；以及非接触表面，该非接触表面位于接触表面上，并且接触表面的厚度与第一焊盘的厚度之比为至少1∶2且小于1∶1。,https://wzdata-api.qizhidao.com/bigtools/big/rk/8d1ed34bf0032fc74832392e747a1240/FMIPCN118251970ACN2024118251970A.PDF,5
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_f354630ef90e343be528aa07cdd08ab5,公开,2024-06-25 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种引线框架及电子设备,CN202322762923.8,\N,半导体器件,引线框架,\N,本实用新型涉及半导体封装技术领域，尤其涉及一种引线框架及电子设备。引线框架包括引线框架本体、散热部、第一引流部和第二引流部；引线框架本体包括用于安装芯片的载片台；散热部设置于载片台，散热部用于与芯片进行热交换，以对芯片进行散热；第一引流部与散热部连通，用于将载冷剂引入散热部；第二引流部与散热部连通，用于将散热部内的载冷剂引出。本实用新型通过在载片台设置散热部，通过设置与散热部连通的第一引流部和第二引流部，实现将载冷剂引入散热部，实现对芯片的散热，提高引线框架的散热效率，有效地解决现有技术中的引线框架的散热效率较差的问题。,https://wzdata-api.qizhidao.com/bigtools/big/rk/8cc10ad8107726395f9308f345176e1d/FMUMCN221226220UCN2024221226220U.PDF,6
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_eb967ce9c962a35cbc59e41bf198b5d1,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,用于外部安装的无源组件的双下置式导电端子,CN202311718528.8,\N,半导体器件,导电端子;半导体封装制造方法;半导体封装,\N,本申请案的实施例涉及用于外部安装的无源组件的双下置式导电端子。在一些实例中，一种半导体封装(610)包括具有第一顶部表面和与所述第一顶部表面相对的第一底部表面(101)的第一裸片焊盘(102)，与所述第一裸片焊盘水平对准的第二裸片焊盘(104)，所述第二裸片焊盘具有第二顶部表面和与所述第二顶部表面相对的第二底部表面(103)，间隙(105)将所述第一裸片焊盘和所述第二裸片焊盘分离。所述封装包括电耦合到所述第一底部表面和所述第二底部表面且延伸跨越所述间隙的半导体裸片(200)，所述半导体裸片具有包含形成于其中的电路系统的装置侧(204)，所述装置侧背对所述第一裸片焊盘和所述第二裸片焊盘。,https://wzdata-api.qizhidao.com/bigtools/big/rk/a9486b4b76e04eaa6912fae800057a0d/FMIPCN118263218ACN2024118263218A.PDF,7
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_d8b5bdbb724729a30f70a3e66192966e,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,引线框架以及封装方法,CN202211673358.1,\N,半导体器件,引线框架封装方法;引线框架,\N,一种引线框架以及封装方法。该引线框架用于封装结构中，包含：一晶粒座与多个引脚，晶粒座具有一晶粒设置范围，引脚设于晶粒座外围；一围框，设于晶粒座与引脚的外围；以及至少二个系杆，分别连接于晶粒座的相对两侧与围框；其中晶粒座与系杆中至少其一具有一消减热变形结构。,https://wzdata-api.qizhidao.com/bigtools/big/rk/a920cf664c3dfc271e0c5abed925ac05/FMIPCN118263215ACN2024118263215A.PDF,8
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_a8ca4c70895cf83d6ef44ae0776982b4,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种高速光电耦合器及与该配套设置的引线框架,CN202410477347.9,\N,半导体器件,引线框架;高速光电耦合器,\N,本发明公开了一种高速光电耦合器及与该配套设置的引线框架，涉及光电耦合器技术领域，包括光发射芯片框架以及光接收芯片框架，载片区在对应于输入级芯片或输出级芯片的位置处设置有芯片固定单元，其包括至少两组固定部，其中一组固定部的其中一端与输入级芯片或输出级芯片贴合设置、另一端固定连接有穿线板，其余固定部环绕输入级芯片或输出级芯片设置，固晶焊线部上还固定设置有点位固定单元，点位固定单元可选为通过粘接的方式与固晶焊线部固定连接；本发明保证了芯片与基座之间连接的可靠性，进一步提高了键合点焊接的牢固性，也保证导线之间不会出现搭接现象。,https://wzdata-api.qizhidao.com/bigtools/big/rk/d45e6f9c0789c253e6d8e346d901b260/FMIGCN118099124BCN2024118099124B.PDF,9
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_a8ca4c70895cf83d6ef44ae0776982b4,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种高速光电耦合器及与该配套设置的引线框架,CN202410477347.9,\N,半导体器件,引线框架;高速光电耦合器,\N,本发明公开了一种高速光电耦合器及与该配套设置的引线框架，涉及光电耦合器技术领域，包括光发射芯片框架以及光接收芯片框架，载片区在对应于输入级芯片或输出级芯片的位置处设置有芯片固定单元，其包括至少两组固定部，其中一组固定部的其中一端与输入级芯片或输出级芯片贴合设置、另一端固定连接有穿线板，其余固定部环绕输入级芯片或输出级芯片设置，固晶焊线部上还固定设置有点位固定单元，点位固定单元可选为通过粘接的方式与固晶焊线部固定连接；本发明保证了芯片与基座之间连接的可靠性，进一步提高了键合点焊接的牢固性，也保证导线之间不会出现搭接现象。,https://wzdata-api.qizhidao.com/bigtools/big/rk/d45e6f9c0789c253e6d8e346d901b260/FMIGCN118099124BCN2024118099124B.PDF,10
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_8ae9a39c5148fa0257bcade908a80f89,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,引线框架和半导体产品封装结构,CN202211688192.0,\N,半导体器件,引线框架;半导体产品的封装结构,\N,本发明公开了一种引线框架，包括：载片岛、第一和第二引脚焊接区以及防水结构，载片岛的顶部表面为贴片面并用于安装半导体产品芯片；在载片岛的侧面设置有用于引出半导体产品芯片的第一电极的第一引脚，在第一引脚焊接区的侧面设置有用于引出半导体产品芯片的第二电极的第二引脚，第二引脚焊接区的侧面设置有用于引出半导体产品芯片的第三电极的第三引脚，防水结构采用环绕在载片岛周侧以及第一和第二引脚焊接区的外周边缘处的V型槽。V型槽的深度采用通过可靠性数据累积和仿真得到的设计深度。本发明还提供一种半导体产品封装结构。本发明能增加封装器件的防水性能且能使防水性能满足所需要的MSL等级要求，从而能提高产品的质量和可靠性。,https://wzdata-api.qizhidao.com/bigtools/big/rk/3ba3d804415028a6e6520ae35ba6af47/FMIPCN118263217ACN2024118263217A.PDF,11
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_8d343b58e50ec6c5df9778ecf882986c,公开,2024-06-28 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,层叠体的制造方法及半导体封装,CN202311771196.X,\N,印刷电路,层叠体的制造方法;半导体封装,\N,本发明提供一种能够制造具有分辨率优异的导体图案的层叠体的层叠体的制造方法及其在半导体封装中的应用。本发明的层叠体的制造方法包括：对依次具有基板、交替地层叠有导体图案层和绝缘层的至少一组层叠结构及导体层的电路板，将包括临时支承体和感光性层的转印膜以感光性层侧与导体层接触的方式进行贴合的工序；临时支承体剥离工序；曝光工序；显影工序；在对位于未形成抗蚀剂图案的区域的导体层进行蚀刻处理后、剥离抗蚀剂图案而形成导体图案层，或者在对位于未形成抗蚀剂图案的区域的导体层进行镀覆处理后、剥离抗蚀剂图案、对通过抗蚀剂图案的剥离而暴露的导体层进行蚀刻处理而形成导体图案层的工序。本发明提供其层叠体的制造方法的应用。,https://wzdata-api.qizhidao.com/bigtools/big/rk/2ff4200c0164ca04ec5a0fa62e1a2a44/FMIPCN118265229ACN2024118265229A.PDF,12
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_142be37da8fc8c181355d4efec07e39b,公开,2024-07-02 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装,CN202322180642.1,\N,半导体器件,半导体封装,\N,本实用新型实施例提供一种半导体封装。所述半导体封装包括：半导体管芯，由绝缘包封体在侧向上覆盖；第一重布线结构，上覆于绝缘包封体以及半导体管芯的后表面上；第二重布线结构，位于绝缘包封体以及半导体管芯的与后表面相对的有源表面之下；多个有源绝缘穿孔(TIV)，穿透过绝缘包封体；以及多个虚设特征。所述半导体管芯经由第二重布线结构及有源绝缘穿孔电性耦合至第一重布线结构。所述虚设特征中的每一者包括由绝缘包封体在侧向上覆盖的虚设绝缘穿孔，所述虚设绝缘穿孔在俯视图中沿着封装边缘设置且所述虚设特征是电性浮动的。,https://wzdata-api.qizhidao.com/bigtools/big/rk/ef4a0435fd4146b346985e2a8b83c9b4/FMUMCN221262371UCN2024221262371U.PDF,13
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_b2431a1002fc3a062135428159772399,公开,2024-07-02 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种基于双基岛的引线框架,CN202322995642.7,\N,半导体器件,引线框架,\N,本实用新型公开了一种基于双基岛的引线框架，包括基板和引脚框架单元，所述引脚框架单元有多个，且多个引脚框架单元呈阵列设置在基板的内部，所述基板的一侧开设有第一V型槽，所述基板远离第一V型槽的一侧开设有第二V型槽，所述引脚框架单元包括第一基岛和第二基岛；引脚框架单元内部的放置框上包含两个基岛，分别为第一基岛和第二基岛，且八个引脚中第六引脚与第一基岛相连接，第七引脚与第二基岛相连接，采用该引脚框架单元可在一个封装内同时布置多个不同极性的芯片，相比同等功效的封装结构，其结构更加简单，封装更加容易，质量更容易控制。,https://wzdata-api.qizhidao.com/bigtools/big/rk/15da7b5f750fc85d566fee0d079731c9/FMUMCN221262373UCN2024221262373U.PDF,14
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_f649ec02fb94a1911a6440d8fe79a3cf,公开,2024-07-02 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装,CN202322107810.4,\N,半导体器件,半导体封装,\N,本实用新型提供一种半导体封装。半导体封装包括衬底及集成电路管芯。衬底阻焊剂具有暴露衬底的接合表面的衬底接合接垫的衬底阻焊剂开口，并且管芯阻焊剂具有暴露集成电路的管芯接合表面的管芯接合接垫的管芯阻焊剂开口。球栅阵列通过管芯阻焊剂开口和衬底阻焊剂开口将管芯接合接垫与衬底接合接垫进行电连接。管芯阻焊剂开口包括在集成电路管芯的接合表面的区域A中的管芯阻焊剂开口的子集A和在集成电路管芯的接合表面的区域B中的管芯阻焊剂开口的子集B。子集A比子集B的管芯阻焊剂开口大。本实用新型可降低接合凸块破裂的可能性。,https://wzdata-api.qizhidao.com/bigtools/big/rk/c2ee48c3adc329e7db3cc7a1fe542d13/FMUMCN221262374UCN2024221262374U.PDF,15
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_a4eba912fe6a3819ae784eebd68d575e,公开,2024-07-05 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装和制造该半导体封装的方法,CN202311097244.1,\N,半导体器件,半导体封装制造方法;半导体封装,\N,一种半导体封装，包括第一芯片和第二芯片，第二芯片接合并电连接到第一芯片的前表面。第一芯片包括：第一半导体衬底，包括第一通孔；第一半导体元件单元，位于第一半导体衬底的前表面上；以及背侧布线层，包括位于第一半导体衬底的后表面上并电连接到第一半导体元件单元的背侧电力布线。第二芯片包括尺寸大于第一通孔的尺寸的第二通孔。,https://wzdata-api.qizhidao.com/bigtools/big/rk/6ce1c91d7e7fa2ac3b1f5535c299a35c/FMIPCN118299373ACN2024118299373A.PDF,16
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""引线框架"",""matched_words_size"":""1""}",WZIP_71b7cdcdd85e2883674f1c97c8b1eba0,公开,2024-07-05 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,一种高可靠性阵列锁定式引线框架及该引线框架在封装件中的应用,CN201711445689.9,引线框架;高可靠性;封装件,半导体器件,引线框架;引线框架在封装件中的应用,可靠性提高,本发明公开了一种高可靠性阵列锁定式引线框架及其在封装件中的应用，属于半导体封装技术领域。引线框架表面设有至少一组与芯片相匹配的锁定结构，该锁定结构包括引线框架四个角处设有的第一锁定孔，相邻两个第一锁定孔之间设有一排成对的圆形锁定孔，每两排圆形锁定孔之间设有一个椭圆形锁定孔；锁定结构的组数与芯片大小成负相关，每两组锁定结构呈回字形。芯片封装时，塑封料会嵌入各个锁定孔内，既可保证引线框架平整而不变形，又可保证引线框架和塑封体牢固结合，成形分离时不松动，以提高封装件产品的可靠性。该引线框架结构可用于高压IC+MOSFET芯片封装件、多芯片堆叠封装件和多芯片倒装焊堆叠封装件中，集成度高，实现了多功能可靠性封装。,https://wzdata-api.qizhidao.com/bigtools/big/rk/b96344a054f79af62700d7201ef54c7f/FMIGCN107994005BCN2024107994005B.PDF,17
0e77ce00-d091-45b5-a63a-ef81fa322bf8,宇芯（成都）集成电路封装测试有限公司,半导体封装;引线框架,640297152843821056,企业技术,"{""company_tech_words"": ""半导体封装;引线框架"",""matched_words"":""半导体封装"",""matched_words_size"":""1""}",WZIP_67c8111724c6f8dc61e080c5cdfccedb,公开,2024-07-09 12:00:00,集成电路封装测试;IC封装;封装测试服务;半导体封装;产品测试,半导体封装;引线框架,\N,半导体封装,CN202311237937.6,\N,半导体器件,半导体封装,\N,半导体封装包括基膜，该基膜具有沿纵向方向延伸的外围区域以及设置在外围区域之间并且沿纵向方向延伸的内部区域。单元膜封装设置在基膜的内部区域上并且由切割线限定。虚设图案设置在基膜的外围区域上并且在切割线与宽度方向上的相对端之间。第一阻焊层设置在基膜上并且覆盖切割线内侧的单元膜封装。在平面图中，第一阻焊层沿宽度方向延伸，延伸跨过切割线，并且覆盖虚设图案。,https://wzdata-api.qizhidao.com/bigtools/big/rk/15c5ba39544c10a5c672021043dce5b4/FMIPCN118315363ACN2024118315363A.PDF,18
0ec957ca-4d1b-4133-8671-1293dbe5a96f,中国东方红卫星股份有限公司,数据同步方法;数据同步装置;极化跟踪器,862995663867285504,企业技术,"{""company_tech_words"": ""数据同步方法;数据同步装置;极化跟踪器"",""matched_words"":""数据同步装置"",""matched_words_size"":""1""}",WZIP_b84a4cb642b9f3b5b940d1b5add60e17,公开,2024-06-18 12:00:00,研制;卫星应用;应用系统集成;卫星通信;系统设备,,http://www.spacesat.com.cn,读写分离下的数据同步方法和装置,CN202010461501.5,\N,电数字数据处理,数据同步方法;数据同步装置,\N,本发明公开了一种读写分离下的数据同步方法和装置，涉及计算机技术领域。其中，该方法包括：在接收到第一应用的写请求后，根据所述写请求对主数据库执行写库事务，并在完成所述写库事务后将所述写请求对应的第一业务数据保存至缓存中；在将所述写请求对应的第一业务数据保存至缓存成功以后，通过消息队列向第二应用发送第一通知消息，以使所述第二应用在接收到所述第一通知消息后发出读请求；在接收到第二应用的读请求后，根据所述读请求从所述缓存中读取所述第一业务数据。通过以上步骤，能够缩短数据访问一致的延迟时间，降低在从数据库中读取到脏数据的概率。,https://wzdata-api.qizhidao.com/bigtools/big/rk/bc42522c3a36aa89c64e65292d9eeee1/FMIGCN113761049BCN2024113761049B.PDF,1
